21159;569464;惠普(HP) 畅游人Pavilion 14-bf121TX 14英寸轻薄笔记本 i7-8550U/8G/128GSSD+1T/940MX 4G独显;5799.00
21159;569463;惠普(HP) 畅游人Pavilion 14-bf123TX 14英寸轻薄笔记本 i7-8550U/8G/128GSSD+1T/940MX 4G独显;5799.00
9478;574370;神舟 战神ZX8-CP7S1 15.6英寸游戏笔记本电脑 I7-8700K/16G/1T+256GSSD/GTX1070 8G独显;12499.00
3498;569916;微星 GS43VR 7RE-220CN 14英寸游戏笔记本电脑 i7-7700HQ/8G/1T+128GSSD/GTX1060 6G独显;7999.00
3497;564551;微星(MSI) GS63VR 7RG-036CN 15.6英寸轻薄游戏本 i7-7700HQ/16G/1T+256GSSD/GTX1070 8G独显/背光键盘;14299.00
3497;572884;微星 GS63 7RD-202CN 15.6英寸轻薄游戏本 i7-7700HQ/8G/1T+128GBSSD/GTX1050 2G独显;7999.00
5010;569431;惠普(HP) 畅游人Pavilion 15-cd028AX 15.6英寸笔记本 A10-9620/4G/256GSSD/2G独显;3788.00
4000;565181;惠普(HP) 薄锐ENVY 13-ad110TU 13.3英寸笔记本电脑 i5-8250U/8G/256GSSD/集显;5606.00
28190;582078;宏碁(Acer)墨舞TMTX520-G2-873W 15.6英寸笔记本(i7-8550U四核 8G 128GSSD+1T 2G独显 FHD IPS Win10);5799.00
2807;554557;惠普 (HP) 畅游人 15-cc708TX 15.6英寸笔记本电脑 i5-7200U/4G/500G/GT940Mx 2G独显;3799.00
1984;574551;华硕 灵耀U4000UQ7200 14英寸笔记本电脑 i5-7500/4G/256GSSD/940MX 2G独显;4599.00
2227;578369;ThinkPad S2 Yoga 2018(20L2A000CD)13.3英寸翻转触控轻薄笔记本电脑(i5-8250U 8G 256GSSD集显);7498.00
2227;579925;ThinkPad X1 Tablet Evo(20KJA008CD)13英寸超薄平板二合一笔记本电脑(i7-8550U 16G 256GSSD 3K 手写笔 Win10);14999.00
2999;547362;联想 扬天商用 V110-14 14英寸笔记本电脑 赛扬N3350/4G/128GSSD/集显;2409.00
477;580585;惠普(HP)星15-cs0047TX轻薄本系列15.6英寸笔记本电脑(I5-8250U 8GB 256GB 2G独显);5299.00
548;577142;华为 MateBook D（MRC-W50） 15.6英寸笔记本电脑 i5-8250U/8G/1T+128G/MX150 2G独显;5488.00
3732;569375;ThinkPad T570(20H9A00XCD)15.6英寸轻薄笔记本电脑 i7-7500U/8G/512GSSD/940MX 2G独显;11999.00
181;578971;ThinkPad T480(20L5A00DCD) 14英寸笔记本电脑(I5-8250U 8GB 256G固态 集显 3+3双电池);6988.00
209;579076;ThinkPad T480 (20L5A00LCD)14英寸笔记本电脑(I5-8250U 8GB 256G固态 2G独显 高分屏);8399.00
981;547416;联想ThinkPad T470(20HD002XCD) 14英寸笔记本电脑 i7-7500U/8G/1T/GT940MX 2G独显;9099.00
202;579929;联想ThinkPad T580（20L9A009CD）15.6英寸轻薄笔记本电脑(I7-8550U 16G 512G固态 2G独显);16999.00
2651;552938;外星人 ALW13C-R2718S 13.3英寸触控游戏本电脑 i7-7700HQ/8G/256GSSD/GTX1050Ti 4G独显;12299.00
163;562647;小米(MI) 小米Air 13.3英寸笔记本电脑 i7-7500U/8G/256GSSD/MX150 2G独显;5499.00
31292;533874;雷神 Dino-X6 15.6英寸游戏笔记本 I7-7700HQ 8G/128GSSD+1T/GTX1060 6G独显;8388.00
4601;579610;联想(Lenovo)小新Air 14英寸轻薄本笔记本电脑(I7-8550U 8G 256GB SSD 2G独显 银色);5999.00
6066;558317;微星 GP62MVR 7RFX-844CN 15.6英寸游戏本电脑 i7-7700HQ/8G/128GSSD+1T/GTX1060 6G独显;7499.00
6027;552903;微星 GL72M 7REX-817CN 17.3英寸游戏本电脑 i7-7700HQ/8G/1T+128GSSD/GTX1050TI 4G独显;7199.00
24337;568887;神舟 战神 K670D-G4D3 15.6英寸游戏笔记本电脑 G4600/8G/1T/GTX1050 4G独显;4188.00
2227;579923;ThinkPad X1 Tablet Evo(20KJA006CD)13英寸超薄平板二合一笔记本电脑(i5-8250U 8G 512GSSD 3K 手写笔 Win10);12999.00
2227;578368;ThinkPad S2 Yoga 2018(20L2A001CD)13.3英寸翻转触控轻薄笔记本电脑(i5-8250U 8G 256GSSD集显);7998.00
2227;579924;ThinkPad X1 Tablet Evo(20KJA007CD)13英寸超薄平板二合一笔记本电脑(i7-8550U 16G 1TSSD 3K 手写笔 Win10);22999.00
101868;554520;华硕 S4000UA7200 14英寸超轻薄笔记本电脑 i5-7200U/8G/256GSSD/集显;3999.00
1704;566349;联想ThinkPad T470s(20HFA01UCD) 14英寸笔记本电脑 i7-7200U/8G/256GSSD/集显;11599.00
10882;578370;联想(Lenovo)YOGA910  13.9英寸超轻薄翻转笔记本电脑(I5-7200U  8G  256G  ;8199.00
1647;577361;华硕 飞行堡垒FZ63VD 15.6英寸游戏笔记本电脑 I5-7300HQ/8G/1T/GTX1050M 2G独显;4899.00
1642;577141;华硕 飞行堡垒FZ63VD 15.6英寸游戏笔记本电脑 I7-7700HQ/8G/1T+128GSSD/GTX1050M 4G独显;6099.00
359;579441;神舟(HASEE)精盾 KINGBOOK T97C 15.6英寸游戏笔记本电脑(I7-7700HQ 16G 1T+128G SSD);8199.00
357;579440;神舟(HASEE)精盾 KINGBOOK T65C 15.6英寸游戏笔记本电脑(I7-7700HQ 8G 1T+128G SSD);5299.00
1500;565179;惠普(HP) 薄锐ENVY 13-ad109TU 13.3英寸笔记本电脑 i5-8250U/4G/256GSSD/集显;4899.00
2200;573764;华硕 FL8000UQ8550 15.6英寸游戏笔记本电脑 i7-8550/4G/256SSD/940MX 2G独显;4849.00
3732;574779;ThinkPad T570(20H9A00QCD)15.6英寸笔记本电脑 i5-7200U/8G/500G/940MX 2G独显;7599.00
3222;556720;微星 GT73EVR 7RD-818CN 17.3英寸游戏本电脑 i7-7700HQ/16G/1T+128GSSD/GTX1060 6G独显;11999.00
3407;542122;联想 拯救者R720;4899.00
218;579224;ThinkPad X280 （20KFA004CD）12.5英寸笔记本电脑(I5-8250U 8GB 256GB固态);8999.00
968;569367;ThinkPad T470(20HDA030CD)14英寸轻薄笔记本电脑 i5-7200U/8G/256GSSD/集显;6999.00
980;547421;联想ThinkPad T470(20HDA00PCD) 14英寸笔记本电脑 i7-7500U/8G/256GSSD/GT940MX 2G独显;10599.00
16611;539604;华硕 FX73VD6700 飞行堡垒尊享版2代 17.3英寸游戏笔记本 i7-7700HQ/16G/1T+128GSSD/GTX1050 4G独显 ;7899.00
2116;529877;联想ThinkPad New S3(20G1A007CD) 14英寸触控超极本 i5-6200U/4G/500G+128GSSD/GT940M 2G独显;6459.00
1197;551698;华硕 灵耀3 Deluxe 14英寸超轻薄笔记本电脑 i5-7200U/8G/256GSSD/集显;8999.00
3928;580864;雷神(ThundeRobot)911Air星云版 15.6英寸窄边框轻薄游戏本(i5-8300H 8G 128G+1T GTX1050 4G Win10 );6298.00
3930;580865;雷神(ThundeRobot)911Air星空版 15.6英寸窄边框轻薄游戏本(i7-8750H 8G 128G+1T GTX1050Ti 4G Win10 );6997.00
33957;579487;"戴尔DELL灵越游匣5577-3748  15.6英寸""吃鸡""游戏笔记本电脑(i7-7700HQ 8G 128GSSD+1T GTX1050 4G独显 FHD)黑";6499.00
34957;565158;戴尔 灵越游匣 15PR-6648B 15.6英寸游戏本电脑 i5-7300HQ/8G/128GSSD+1T/GTX1050 4G独显;5299.00
2143;575131;联想 拯救者R720 15.6英寸游戏笔记本电脑 i7-7700HQ/16G/512GSSD/GTX1050Ti 4G独显;8299.00
2879;554637;惠普(HP) 15-ce002TX 暗影精灵3代 15.6英寸游戏本电脑 i5-7300HQ/8G/128GSSD+1T/GTX1050 2G独显;7019.00
5842;575504;微星 GP72MVR 7RFX-669CN 17.3英寸游戏笔记本电脑 i5-7300HQ/8G/1T+128GSSD/GTX1060 6G独显;7599.00
2734;578606;联想(Lenovo)YOGA730 13.3英寸超轻薄笔记本电脑(I5-8250U 8G 256G SSD);6999.00
1822;578607;联想(Lenovo)YOGA730 13.3英寸超轻薄笔记本电脑(I7-8550U 8G 256G SSD);7999.00
911;578608;联想(Lenovo)YOGA730 13.3英寸超轻薄笔记本电脑(I7-8550U  8G 512G SSD );9499.00
5830;576472;微星 GP72MVR 7RFX-835CN  17.3英寸游戏笔记本电脑 i7-7700HQ/16G/1T+256GSSD/GTX1060 6G独显;9999.00
2227;566787;联想ThinkPad New S3(20G1A00FCD) 14英寸超极本电脑 i5-6200U/8G/128GSSD+1T/GT940M 2G独显;9999.00
2391;577584;华硕 灵耀S4100VN 14英寸笔记本电脑 i5-8250U/8G/256GSSD/MX150 2G独显;5399.00
5010;569452;惠普(HP) 畅游人Pavilion 15-cd027AX 15.6英寸笔记本 A10-9620/4G/256GSSD/530 2G独显;3899.00
5010;569434;惠普(HP) 畅游人Pavilion 15-cc709TX 15.6英寸轻薄笔记本 i5-7200U/4G/500G/940MX 2G独显;3999.00
2955;541746;联想 扬天V110 14英寸笔记本电脑 AMD-E2-9010/4G/500G/集显;2099.00
5116;580867;"外星人Alienware  （15C-3738） 15.6英寸""吃鸡""游戏笔记本电脑(Intel八代i7-8750H 16G 256GSSD+1T GTX1060 6G独显)银";17699.00
6100;563094;联想 天逸310 14英寸笔记本电脑 I5-7200U/4G/1T/GT750 2G独显;3599.00
2600;579459;华为(HUAWEI) MateBook D(PL-W19) 15.6英寸笔记本电脑(i5 8G 128G+500G 2G独显 极光蓝);5988.00
2889;572300;华为 MateBook X WT-W09 13英寸轻薄笔记本电脑 i5-7200U/8G/256GSSD/集显;6977.00
2334;579457;微星(MSI)GE63 8RF-004CN I7-8750H 16G 256G+1T GTX1070 8G;13999.00
2837;579466;微星(MSI)GT75 8RG-085CN 17.3寸游戏本(i9-8950HK 16G*2 1T+256G*2 SSD GTX1080 8G RGB机械键盘)黑;33699.00
2837;579471;微星(MSI)GT63  8RG-014CN  120Hz 3ms 15.6游戏本  (i7-8750H 8G*2 1T+256GBSSD GTX1080 8G)黑;21688.00
2838;579792;微星(MSI)GT75 8RG-002CN 17.3英寸 I7-8750H 16GB 256GB+1TB GTX1080;22488.00
3026;569459;惠普(HP) 畅游人Pavilion 14-bf110TX 14英寸轻薄笔记本 i5-8250U/8G/256GSSD/940MX 2G独显;5299.00
202;579216;ThinkPad T580 (20L9000ECD)15.6英寸超薄本 i5-8250U 8G 500GSSD;7999.00
922;569157;联想 小新潮7000 13.3英寸轻薄窄边框笔记本电脑 I5-8250U/4G/256GSSD/集显;4499.00
1522;579790;三星NP550XAA-X05 15.6英寸轻薄本笔记本电脑 i5-8250U 8G 256G 2G独显 银色;5199.00
2682;573246;华硕 FL8000UN8550 15.6英寸游戏笔记本电脑i7-8550/8G/256GSSD/MX150 4G独显;5299.00
3458;575586;华硕 顽石5代FL5900UQ7500 15.6英寸笔记本电脑 i7-8550U/4G/1T/940MX 2G独显;4199.00
769;580738;技嘉(GIGABYTE)赢刃Aero15 15.6英寸窄边框长续航轻薄游戏本(i7-8750H 8GB 512G PCIE 144Hz GTX1060 )黑;14199.00
3791;554478;联想ThinkPad T570(20H9A00PCD) 15.6英寸轻薄笔记本电脑 i5-7200U/4G/500G/GT940MX 2G独显;6999.00
2173;552885;技嘉 赢刃Aero15 15.6英寸轻薄游戏本电脑 i7-7700HQ/8G/512GSSD/GTX1060 6G独显;9999.00
3732;561364;联想ThinkPad T570(20H9A009CD) 15.6英寸笔记本电脑 i7-7500u/16G/512GSSD/GT940MX 2G独显;15999.00
3130;568495;惠普(HP) 畅游人Pavilion 14-bf112TX 14英寸轻薄笔记本 i5-8250U/8G/256GSSD/2G独显;5199.00
2829;569451;惠普(HP) 畅游人Pavilion 14-bf111TX 14英寸轻薄笔记本 i5-8250U/8G/256GSSD/940MX 2G独显;4899.00
1553;576162;宏碁 E5-576G-58AQ 15.6英寸笔记本电脑 i5-7200U/4G/128GSSD+500G/940MX 2G独显;3999.00
22083;581003;Lenovo/联想 Yoga 710-14IKB 14英寸超轻薄触摸屏笔记本电脑 i5/8G/256G SSD/2G独显;5499.00
2197;556718;微星 GE63VR 7RF-004CN 15.6英寸游戏本电脑 i7-7700HQ/16G/1T+128GSSD/GTX1070 8G独显;12999.00
4615;554540;惠普(HP) 畅游人 14-bf034TX 14英寸轻薄笔记本电脑 i5-7200U/4G/500G/GT940MX 2G独显;4199.00
1701;569371;ThinkPad T470s(20HFA01VCD)14英寸轻薄笔记本电脑 i7-7500U/8G/512GSSD/集显;12599.00
3092;563990;惠普(HP) 小欧 14g-br002TU 14英寸笔记本电脑 赛扬N3060/4G/128GSSD/集显;2099.00
3936;580863;雷神(ThundeRobot)911Air电竞版 144Hz电竞屏窄边框轻薄游戏本(i7-8750H 16G 128G+1T GTX1050Ti WIN10);7998.00
646;526486;神舟 战神 G8-KP7S1 17.3英寸游戏本电脑 i7-7700HQ/16G/1T+256GSSD/GTX1070 8G独显;8988.00
2830;568535;神舟 战神 Z5-KP5D1 15.6英寸游戏本笔记本电脑 i5-7300HQ/8G/1T/MX150 2G独显;3988.00
3006;581740;惠普(HP)光影精灵4代冰锋 cx0064TX 15.6英寸游戏笔记本(i5-8300H 8G 1TB+128SSD 2G独显 Win10);5499.00
202;580777;ThinkPad 联想T480s(20L7A00UCD)14英寸轻薄商务笔记本 i7-8550U 16G 1TB SSD WQHD 背光键盘 Win10 Pro;19899.00
202;579213;ThinkPad T580 （20L9000CCD) 15.6英寸超薄本 i5-8250U 8G 256GSSD FHD;9299.00
4520;500339;联想ThinkPad New S1(20FSA009CD) 12.5英寸触控超极本 i5-6200U/4G/180GSSD/集显;5749.00
1795;572888;外星人 ALW17C-2859 17英寸游戏笔记本电脑 i7-7820HK/32G/1TSSD+1T/GTX1080 8G独显;33999.00
1717;552939;外星人 ALW17C-2848 17.3英寸游戏本电脑 i7-7820HK/16G/1T+1TSSD/GTX1080 8G独显;29999.00
202;581689;联想ThinkPad T480(20L5A02NCD)14英寸轻薄笔记本电脑(i5-8250U 8G 16G傲腾系统加速器 500G Win10 双电池);6599.00
8998;552849;联想 拯救者R720 15.6英寸游戏本电脑 i5-7300HQ/8G/1T+256GSSD/GTX1050Ti 4G独显;6599.00
419;578386;惠普(HP)Elitebook 840G5 (3UW57PC)14英寸笔记本电脑(i5-8250U 8G TurboPCIe 256GSSD 2G独显 100%sRGB防窥触控屏);9488.00
419;578387;惠普(HP)Elitebook 840G5(3UW52PC) 14英寸笔记本电脑(i7-8550U 16G TurboPCIe 512GSSD 2G独显 100%sRGB防窥触控屏);11999.00
17899;548395;联想 小新潮5000 15.6英寸笔记本电脑 I5-7200U/4G/1T/R5 2G独显;3899.00
970;569490;宏碁 ES1-433G-54MF 14英寸便携笔记本电脑 i5-7200U/4G/500G/920MX 2G独显;3399.00
300;578396;小米(MI)Air 13.3英寸全金属轻薄笔记本电脑(i5-8250U 四核 8G 256G 2G独显 指纹识别);5399.00
6016;573005;联想 Ideapad720S 13.3英寸笔记本电脑 I5-8250U/8G/256GSSD/集显;6199.00
27684;554521;华硕 灵耀S4000UA7500 14英寸超轻薄笔记本电脑 i7-7500U/8G/256GSSD/集显;5499.00
1888;568644;惠普(HP) 薄锐ENVY 13-ad104TX 13.3英寸超薄笔记本电脑 i5-8250U/8G/256GSSD/2G独显;5699.00
2029;502176;戴尔 灵越 Ins15-7566-1545 新游匣 15.6英寸笔记本电脑 i5-6300HQ/4G/500G+128GSSD/GTX960M 4G独显;4588.00
1538;579470;技嘉(GIGABYTE)赢刃Aero15X 15.6寸窄边框长续航轻薄游戏本(i7-8750H 16GB 512G PCIE 144Hz GTX1070MaxQ);17199.00
1506;568648;华硕(ASUS) 灵耀S4100UR7200 14英寸笔记本电脑 I5-7200U/8GB/1TB/2G独显;4299.00
4991;580404;宏碁(Acer)翼舞E5-576G 15.6英寸办公便携笔记本电脑(i5-7200U 8G 256G SSD MX130 2G GDDR5 独显 全高清);4099.00
4991;577004;宏碁 E5-576G-73FC 15.6英寸笔记本电脑 i7-7500U/8G/256GSSD/940MX 2G独显;4799.00
4991;575276;宏碁 E5-576G 15.6英寸笔记本电脑 i5-7200U/4G/128GSSD/940MX 2G独显;3599.00
3748;573009;惠普(HP)小欧 HP14q-by002AX 14英寸笔记本电脑 A6-9220/8G/256GSSD/520 2G独显;3299.00
2838;563363;微星 GT75VR 7RF-019CN 17.3寸游戏本电脑 i7-7820HK/32G/1T+512GSSD/GTX1080 8G独显;28999.00
2837;563364;微星 GT62VR 7RE-417CN 15.6英寸游戏本电脑 i7-7700HQ/16G/1T+128GSSD/GTX1070 8G独显;10899.00
2837;580446;微星(MSI)GT63 8RF-015CN 120Hz 3ms 15.6英寸游戏本 (i7-8750H 8G*2 1T+256GBSSD GTX1070 8G)黑;16599.00
2175;562649;微星 GE73VR 7RE-068CN 17.3英寸游戏本电脑 i7-7700HQ/16G/1T+128GBSSD/GTX1060 6G独显;10599.00
2170;579419;微星 MSI GE72VR 7RF-805CN 17.3英寸游戏笔记本电脑(i7-7700HQ 8G 1T+128GSSD GTX1060 3G 背光)黑;8399.00
2163;579465;微星(MSI)GE63 8RE-005CN 120Hz 3ms 15.6英寸游戏本(i7-8750H 8GB*2 1T+256GSSD GTX1060 6G  RGB键盘)黑;11699.00
2560;580104;"外星人Alienware15.6英寸Gsync屏""吃鸡""游戏笔记本电脑(Intel八代i9-8950HK 32G 512GSSD+1T GTX1080 8G独显)";29999.00
148;580399;联想(Lenovo)Ideapad320 15.6英寸商务笔记本电脑(A6 4G 1T 2G独显)银;3199.00
3437;579476;"外星人Alienware17.3英寸Gsync屏""吃鸡""游戏笔记本电脑(Intel八代i7-8750H 16G 256GSSD+1T GTX1070 8G独显)";21999.00
279;577143;华硕 灵耀U4000UA 14英寸笔记本电脑 i5-8250U/8G/128GSSD+1T/集显;4999.00
2929;574375;惠普(HP) 小欧 HP14g-bx001AX 14英寸笔记本电脑 A6-9220/4G/500G/AMD 2G独显;2499.00
795;577174;神舟 战神 GX8-CP7S2 17.3英寸游戏笔记本电脑 I7-8700/16G/256GSSD+1T/GTX1070 8G独显;12988.00
33;569394;戴尔 Latitude 7380 13.3英寸笔记本电脑 i7-7600U/8GB/512GSSD/集显;8599.00
4785;569489;宏碁 墨舞 TMX349-G2-M-78LL 14英寸轻薄笔记本 i7-7500U/8G/256GSSD/集显;5499.00
2290;574669;华硕 灵耀360 13.3英寸笔记本电脑 i5-8250U/8G/256GSSD/集显;11999.00
1145;574528;华硕 灵耀3 PRO U5500VE7700 15.6英寸游戏笔记本电脑 i7-7700HQ/16G/512GSSD/GTX1050Ti 4G独显;15999.00
1145;574527;华硕 灵耀3 PRO U5500VE7700 15.6英寸游戏笔记本电脑 i7-7700HQ/8G/256GSSD/GTX1050Ti 4G独显;12999.00
2516;575103;神舟 精盾 KINGBOOK T65 15.6英寸游戏笔记本电脑 I7-7700HQ/8G/1T+256GSSD/GTX1050Ti 4G独显;5699.00
600;577900;联想 拯救者R720 15.6英寸游戏笔记本电脑 I5-7300HQ/8G/1T+256GSSD/GTX1050 2G独显;5899.00
3900;554554;惠普(HP) 畅游人 x360 14-ba037TX 14英寸超薄笔记本电脑 i5-7200U/4G/256GSSD/GT940Mx 2G独显 ;5299.00
2700;554553;惠普(HP) 畅游人 x360 14-ba038TX 14英寸超薄笔记本电脑 i5-7200U/4G/256GSSD/GT940Mx 2G独显;5299.00
900;564484;三星 NP810G5M-X04CN 玄龙骑士 15.6英寸游戏笔记本电脑 i5-7300HQ/8G/500G+128GSSD/GTX1050 2G独显;5299.00
1518;579879;三星(SAMSUNG)55X0AA-X02 15.6英寸笔记本电脑(i5-8250U 8G 1TB+128GB MX150 2G独显 FHD Win10)银;5299.00
500;568502;三星 NP300E4M-K02CN 14英寸轻薄笔记本电脑 i5-7200U/4G/256GSSD/集显;3799.00
700;566496;雷神 G7000 15.6英寸游戏本电脑 i7-7700HQ/8G/128GSSD+1T/GTX1040 4G独显;5799.00
500;572404;小米(MI) 小米Air 13.3英寸轻薄便携笔记本电脑 i5-7200U/4G/256GSSD/集显 ;4299.00
7235;520812;联想 ideapad310S 14英寸笔记本电脑 AMD-A6-9210/4G/256GSSD/R5 2G独显;3799.00
2029;569425;惠普(HP) Pavilion 14-bf115TX 14英寸轻薄笔记本 i5-8250U/4G/128GSSD+500G/940MX 2G独显;5299.00
3732;554477;联想ThinkPad T570(20H9A00TCD) 15.6英寸轻薄笔记本电脑 i7-7500U/8G/500G/GT940MX 2G独显;10499.00
769;579479;技嘉(GIGABYTE)赢刃Aero15 15.6英寸窄边框长续航轻薄游戏本(i7-8750H 16GB 512G PCIE 144Hz GTX1060 )黑;14999.00
2957;580929;联想(Lenovo)扬天V110 14英寸商务笔记本电脑( A9-9410 4G 500G 独显2G win10)黑;2999.00
2955;581008;联想(Lenovo)扬天V110 14英寸商务笔记本电脑( A6-9220 4G 500G  独显2G win10)黑;2999.00
455;581478;惠普(HP)星15-cs0048TX 15.6英寸轻薄笔记本电脑(i5-8250U 8G 256G PCIe NV MX150 2G D5 FHD IPS)金色;5499.00
455;581473;惠普(HP)星15-cs0049TX 15.6英寸轻薄笔记本电脑(i5-8250U 8G 256G PCIe NV MX150 2G D5 FHD IPS)白色;5299.00
4991;578053;宏碁 翼舞 E5-576G 15.6英寸笔记本电脑 i5-7200U/8G/256GSSD/940MX 2G独显;4099.00
2837;572297;微星 GT62VR 7RE-436CN 15.6游戏笔记本电脑 i7-7700HQ/16G/1T+256GBSSD/GTX1070 8G独显;13699.00
2175;561935;微星 GE73VR 7RF-006CN 17.3英寸游戏本电脑 i7-7700HQ/16G/1T+128GSSD/GTX1070 8G独显;13599.00
4554;554524;惠普(HP) 畅游人 14-bf035TX 14英寸轻薄笔记本电脑 i5-7200U/4G/500G/GT940MX 2G独显;4199.00
4991;580869;宏碁(Acer)翼舞E5-576G 15.6英寸办公便携笔记本电脑(i5-7200U 4G 128G SSD+500G MX130 2G GDDR5 全高清);3999.00
2163;569273;微星 GE63 7RD-019CN 15.6游戏本 i7-7700HQ/16G/1T+128GBSSD/GTX1050Ti 4G独显;8999.00
1700;569370;ThinkPad T470s(20HFA01SCD)14英寸轻薄笔记本电脑 i5-7200U/8G/512GSSD/集显;10299.00
1282;569497;神舟 优雅XS-3000S1 14英寸超级笔记本电脑N3160/4G/256GSSD/集显;2188.00
3052;581722;戴尔(Dell) 灵越5577-2645 15.6英寸笔记本(i5-7300HQ 8G 1T+128GSSD GTX1050 4G);4998.00
2558;572889;外星人 ALW13C-2506 13英寸游戏笔记本电脑i5-7300HQ/8G/256GSSD/GTX1050 2G独显;12999.00
218;580587;联想ThinkPad X1 Carbon 2018(20KHA001CD)14英寸商用笔记本i5-8250U 8G 256GSSD ;11999.00
218;580741;联想ThinkPad T480(20L5A02BCD)14英寸商用笔记本i5-8250U 8G 128GSSD+1T ;9499.00
26689;578925;MACHENIKE 机械师F117 F1K竞速版 15.6英寸游戏笔记本 i7-7700HQ/8G/m.2 256GSSD+1T/GTX1050Ti 4G独显;6599.00
218;580739;联想ThinkPadT480(20L5A029CD)14英寸商用笔记本i5-8250U 8G 256GSSD FHD ;9499.00
218;580744;联想ThinkPad T480(20L5A02CCD)14英寸商用笔记本i5-8250U 8G 1T ;9199.00
18;580870;宏碁(Acer)翼舞 E5-576G 15.6英寸笔记本电脑(i5-7200U 4G 128G SSD MX130 2G GDDR5 独显 Win10);3599.00
2;580488;戴尔(DELL)Latitude 7490 14英寸商用笔记本(i5-8250U 8G 256GSSD FHD Win10H 3年上门);9099.00
1720;580103;外星人Alienware17.3英寸眼球追踪游戏笔记本电脑(Intel八代i9-8950HK 16G 512GSSD+1T GTX1080 8G独显 QHD);32999.00
570;568649;华硕 灵耀U3000UQ7200 14英寸轻薄便携学生笔记本电脑 i5-7200U/4G/256GSSD/2G独显;4599.00
1717;580866;"外星人Alienware17.3英寸""吃鸡""游戏笔记本电脑(Intel八代i7-8750H 16G 256GSSD+1T GTX1060 6G独显)银";18999.00
2929;569445;惠普(HP) 小欧 HP15g-bx002AX 15.6英寸笔记本电脑 A10-9620/4G/256GSSD/520 2G独显;2499.00
16310;560539;华硕 KX53VE7300 雷霆勇士 15.6英寸游戏本 i5-7300HQ/8G/1T+128GSSD/GTX1050Ti 2G显存;5999.00
16263;566794;华硕 VX50IU9830 飞行堡垒升级版 15.6英寸游戏本电脑 AMD-FX-9830P/8G/1T+128GSSD/RX460 2G独显;4999.00
1819;565685;惠普(HP) 薄锐ENVY 13-ad105TX 13.3英寸超轻薄笔记本 i5-8250U/8G/360GSSD/MX150 2G独显;6299.00
16310;555279;华硕 VX50IU9830 15.6英寸游戏本电脑 AMD-FX-9830/4G/1T+128GSSD/RX460 2G独显;4799.00
4;580492;戴尔(DELL)Latitude 7490 14英寸商用笔记本(i7-8650U 8G 256GSSD FHD Win10H 3年上门);11299.00
4785;546047;宏碁 TMX349-G2-M-56D8 14英寸轻薄笔记本电脑 i5-7200U/4G/128GSSD/集显;3799.00
4785;552004;宏碁 TMX349-G2-M-71PE 14英寸轻薄笔记本电脑 i7-7500U/8G/512GSSD/集显;6599.00
2291;507892;华硕 灵耀3 ZENBOOK3U 12.5英寸笔记本电脑 i5-7200U/8G/256GSSD/集显;6999.00
1146;569408;华硕 灵耀360 ZENBOOK3F 13.3英寸超窄边框笔记本电脑 i7-8550U/16G/512GSSD/集显;13999.00
419;578388;惠普(HP)Elitebook 830 G5 13.3英寸笔记本电脑(i7-8550U 16G Turbo PCIe 512GSSD 100%sRGB防窥屏);11499.00
419;578385;惠普(HP)Elitebook 830 G5 13.3英寸笔记本电脑(i5-8250U 8G Turbo PCIe 256GSSD 100%sRGB防窥屏);8988.00
2514;565686;神舟 精盾 KINGBOOK T96 15.6英寸游戏本电脑 I7-7700HQ/16G/2T+256GSSD/GTX1060 6G独显;7988.00
300;523310;宏碁 E5-575G-51SF 15.6英寸笔记本电脑 i5-7200U/4G/128GSSD+500G/GT940MX 2G独显;3999.00
300;577362;联想 拯救者R720 15.6英寸游戏笔记本电脑 i5-7300HQ/8G/1T+128GSSD/GTX1060 6G独显;7599.00
800;568885;华硕 顽石畅玩版F541UJ7200 15.6英寸笔记本电脑 i5-7200/4G/500G/2G独显;3899.00
600;575437;联想 Ideapad720S 13.3寸笔记本电脑 I5-8250/8G/256GSSD/集显;5799.00
500;562648;微星 GV62 7RE-1457CN 15.6英寸游戏本电脑 i7-7700HQ/8G/128GSSD+1T/GTX1050TI 4G独显;6999.00
600;564067;三星 NP300E5M-X0F 15.6英寸轻薄笔记本电脑 i5-7200/4G/1T/GT920MX 2G独显;3299.00
2000;547542;雷神 ST Plus-U5Tc 15.6英寸游戏本电脑 I7-7700HQ/8G/128GSSD+1T/GTX1050Ti 4G独显;6199.00
500;554550;惠普(HP) 畅游人 x360 14-ba049TX 14英寸超薄笔记本电脑 i7-7500U/8G/1T+128GSSD/GT940Mx 2G独显;5799.00
600;564066;三星 NP300E5M-X0E 15.6英寸轻薄笔记本电脑 i5-7200U/4G/1T/GT920MX 2G独显;3299.00
6179;568884;小米(MI) AIR 13.3英寸笔记本 I5-7200U/8G/ 256GBSSD/2G独显;4999.00
979;547419;联想ThinkPad T470(20HD002RCD) 14英寸笔记本电脑 i5-7200U/8G/256GSSD/GT940MX 2G独显;8499.00
1996;541759;联想ThinkPad X1 Carbon 2017(20HRA01ECD) 14英寸笔记本电脑 i7-7500U/8G/512GSSD/集显;11666.00
470;577907;三星 星曜NP900X3T-K02CN 13.3英寸超极本电脑 i5-8250U/8G/256GSSD/集显;8798.00
691;555291;苹果(Apple) MPTU2CH/A MacBook Pro 15.4英寸笔记本电脑 i7处理器/16G/256GSSD/集显/Multi-Touch Bar;17188.00
